Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files,Template,Shipping Profile Name,Variant Tag,Facebook Pixel Id,Facebook Access Token,Product Stock Status,Shipping Fee,Base Cost Variant,Collection
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Polo,,M,,,HVKA10081-Polo-M,0,,,continue,manual,46.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616692d10250f04.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Polo,,L,,,HVKA10081-Polo-L,0,,,continue,manual,46.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616692d10250f04.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Polo,,XL,,,HVKA10081-Polo-XL,0,,,continue,manual,46.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616692d10250f04.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Polo,,XXL,,,HVKA10081-Polo-XXL,0,,,continue,manual,46.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616692d10250f04.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Polo,,3XL,,,HVKA10081-Polo-3XL,0,,,continue,manual,46.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616692d10250f04.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Polo,,4XL,,,HVKA10081-Polo-4XL,0,,,continue,manual,46.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616692d10250f04.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Polo,,5XL,,,HVKA10081-Polo-5XL,0,,,continue,manual,46.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616692d10250f04.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Polo,,6XL,,,HVKA10081-Polo-6XL,0,,,continue,manual,46.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616692d10250f04.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,T-Shirt,,S,,,HVKA10081-T-Shirt-S,0,,,continue,manual,34.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761676e3119e30a3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,T-Shirt,,M,,,HVKA10081-T-Shirt-M,0,,,continue,manual,34.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761676e3119e30a3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,T-Shirt,,L,,,HVKA10081-T-Shirt-L,0,,,continue,manual,34.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761676e3119e30a3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,T-Shirt,,XL,,,HVKA10081-T-Shirt-XL,0,,,continue,manual,34.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761676e3119e30a3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,T-Shirt,,XXL,,,HVKA10081-T-Shirt-XXL,0,,,continue,manual,34.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761676e3119e30a3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,T-Shirt,,3XL,,,HVKA10081-T-Shirt-3XL,0,,,continue,manual,34.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761676e3119e30a3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,T-Shirt,,4XL,,,HVKA10081-T-Shirt-4XL,0,,,continue,manual,34.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761676e3119e30a3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,T-Shirt,,5XL,,,HVKA10081-T-Shirt-5XL,0,,,continue,manual,34.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761676e3119e30a3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,T-Shirt,,6XL,,,HVKA10081-T-Shirt-6XL,0,,,continue,manual,34.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761676e3119e30a3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,V-Neck T-Shirt,,S,,,HVKA10081-V-Neck T-Shirt-S,0,,,continue,manual,34.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/167876168072454bcd83.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,V-Neck T-Shirt,,M,,,HVKA10081-V-Neck T-Shirt-M,0,,,continue,manual,34.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/167876168072454bcd83.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,V-Neck T-Shirt,,L,,,HVKA10081-V-Neck T-Shirt-L,0,,,continue,manual,34.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/167876168072454bcd83.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,V-Neck T-Shirt,,XL,,,HVKA10081-V-Neck T-Shirt-XL,0,,,continue,manual,34.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/167876168072454bcd83.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,V-Neck T-Shirt,,XXL,,,HVKA10081-V-Neck T-Shirt-XXL,0,,,continue,manual,34.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/167876168072454bcd83.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,V-Neck T-Shirt,,3XL,,,HVKA10081-V-Neck T-Shirt-3XL,0,,,continue,manual,34.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/167876168072454bcd83.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,V-Neck T-Shirt,,4XL,,,HVKA10081-V-Neck T-Shirt-4XL,0,,,continue,manual,34.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/167876168072454bcd83.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,V-Neck T-Shirt,,5XL,,,HVKA10081-V-Neck T-Shirt-5XL,0,,,continue,manual,34.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/167876168072454bcd83.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,V-Neck T-Shirt,,6XL,,,HVKA10081-V-Neck T-Shirt-6XL,0,,,continue,manual,34.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/167876168072454bcd83.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Cross Shoulder T-Shirt,,S,,,HVKA10081-Cross Shoulder T-Shirt-S,0,,,continue,manual,39.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761685c02eac30a3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Cross Shoulder T-Shirt,,M,,,HVKA10081-Cross Shoulder T-Shirt-M,0,,,continue,manual,39.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761685c02eac30a3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Cross Shoulder T-Shirt,,L,,,HVKA10081-Cross Shoulder T-Shirt-L,0,,,continue,manual,39.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761685c02eac30a3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Cross Shoulder T-Shirt,,XL,,,HVKA10081-Cross Shoulder T-Shirt-XL,0,,,continue,manual,39.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761685c02eac30a3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Cross Shoulder T-Shirt,,XXL,,,HVKA10081-Cross Shoulder T-Shirt-XXL,0,,,continue,manual,39.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761685c02eac30a3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Cross Shoulder T-Shirt,,3XL,,,HVKA10081-Cross Shoulder T-Shirt-3XL,0,,,continue,manual,39.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761685c02eac30a3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Cross Shoulder T-Shirt,,4XL,,,HVKA10081-Cross Shoulder T-Shirt-4XL,0,,,continue,manual,39.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761685c02eac30a3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Cross Shoulder T-Shirt,,5XL,,,HVKA10081-Cross Shoulder T-Shirt-5XL,0,,,continue,manual,39.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761685c02eac30a3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Cross Shoulder T-Shirt,,6XL,,,HVKA10081-Cross Shoulder T-Shirt-6XL,0,,,continue,manual,39.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761685c02eac30a3.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Tank-Top,,S,,,HVKA10081-Tank-Top-S,0,,,continue,manual,32.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616902e20573dc1.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Tank-Top,,M,,,HVKA10081-Tank-Top-M,0,,,continue,manual,32.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616902e20573dc1.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Tank-Top,,L,,,HVKA10081-Tank-Top-L,0,,,continue,manual,32.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616902e20573dc1.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Tank-Top,,XL,,,HVKA10081-Tank-Top-XL,0,,,continue,manual,32.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616902e20573dc1.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Tank-Top,,XXL,,,HVKA10081-Tank-Top-XXL,0,,,continue,manual,32.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616902e20573dc1.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Tank-Top,,3XL,,,HVKA10081-Tank-Top-3XL,0,,,continue,manual,32.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616902e20573dc1.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Tank-Top,,4XL,,,HVKA10081-Tank-Top-4XL,0,,,continue,manual,32.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616902e20573dc1.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Tank-Top,,5XL,,,HVKA10081-Tank-Top-5XL,0,,,continue,manual,32.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616902e20573dc1.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Tank-Top,,6XL,,,HVKA10081-Tank-Top-6XL,0,,,continue,manual,32.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616902e20573dc1.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Short-Pant,,S,,,HVKA10081-Short-Pant-S,0,,,continue,manual,34.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616955124bee2d7.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Short-Pant,,M,,,HVKA10081-Short-Pant-M,0,,,continue,manual,34.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616955124bee2d7.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Short-Pant,,L,,,HVKA10081-Short-Pant-L,0,,,continue,manual,34.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616955124bee2d7.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Short-Pant,,XL,,,HVKA10081-Short-Pant-XL,0,,,continue,manual,34.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616955124bee2d7.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Short-Pant,,XXL,,,HVKA10081-Short-Pant-XXL,0,,,continue,manual,34.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616955124bee2d7.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Short-Pant,,3XL,,,HVKA10081-Short-Pant-3XL,0,,,continue,manual,34.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616955124bee2d7.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Short-Pant,,4XL,,,HVKA10081-Short-Pant-4XL,0,,,continue,manual,34.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616955124bee2d7.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Short-Pant,,5XL,,,HVKA10081-Short-Pant-5XL,0,,,continue,manual,34.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616955124bee2d7.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Short-Pant,,6XL,,,HVKA10081-Short-Pant-6XL,0,,,continue,manual,34.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/16787616955124bee2d7.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Pocket Dress,,S,,,HVKA10081-Pocket Dress-S,0,,,continue,manual,54.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761699abfb219af8.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Pocket Dress,,M,,,HVKA10081-Pocket Dress-M,0,,,continue,manual,54.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761699abfb219af8.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Pocket Dress,,L,,,HVKA10081-Pocket Dress-L,0,,,continue,manual,54.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761699abfb219af8.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Pocket Dress,,XL,,,HVKA10081-Pocket Dress-XL,0,,,continue,manual,54.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761699abfb219af8.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Pocket Dress,,XXL,,,HVKA10081-Pocket Dress-XXL,0,,,continue,manual,54.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761699abfb219af8.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Pocket Dress,,3XL,,,HVKA10081-Pocket Dress-3XL,0,,,continue,manual,54.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761699abfb219af8.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Pocket Dress,,4XL,,,HVKA10081-Pocket Dress-4XL,0,,,continue,manual,54.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761699abfb219af8.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Pocket Dress,,5XL,,,HVKA10081-Pocket Dress-5XL,0,,,continue,manual,54.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761699abfb219af8.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Pocket Dress,,6XL,,,HVKA10081-Pocket Dress-6XL,0,,,continue,manual,54.95,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/1678761699abfb219af8.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Baseball Jersey,,S,,,HVKA10081-Baseball Jersey-S,0,,,continue,manual,46.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/167876170557e0185e57.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Baseball Jersey,,M,,,HVKA10081-Baseball Jersey-M,0,,,continue,manual,46.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/167876170557e0185e57.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Baseball Jersey,,L,,,HVKA10081-Baseball Jersey-L,0,,,continue,manual,46.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/167876170557e0185e57.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Baseball Jersey,,XL,,,HVKA10081-Baseball Jersey-XL,0,,,continue,manual,46.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/167876170557e0185e57.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Baseball Jersey,,XXL,,,HVKA10081-Baseball Jersey-XXL,0,,,continue,manual,46.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/167876170557e0185e57.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Baseball Jersey,,3XL,,,HVKA10081-Baseball Jersey-3XL,0,,,continue,manual,46.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/167876170557e0185e57.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Baseball Jersey,,4XL,,,HVKA10081-Baseball Jersey-4XL,0,,,continue,manual,46.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/167876170557e0185e57.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Baseball Jersey,,5XL,,,HVKA10081-Baseball Jersey-5XL,0,,,continue,manual,46.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/167876170557e0185e57.jpeg,kg,,0,,,,,,,,,0,0,
1E+15,1.00001E+15,sb-pro-bud-417,,,,,,,,,,Baseball Jersey,,6XL,,,HVKA10081-Baseball Jersey-6XL,0,,,continue,manual,46.99,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10405/10405110/products/origin/167876170557e0185e57.jpeg,kg,,0,,,,,,,,,0,0,
