Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,SEO Title,SEO Description,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Forest Green,,3XL,TC-psRmPnRUPl-051,0,,999,deny,manual,27.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-FGR/back/regular.jpg,lb,,27.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Forest Green,,4XL,TC-psRmPnRUPl-052,0,,999,deny,manual,28.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-FGR/back/regular.jpg,lb,,28.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Forest Green,,5XL,TC-psRmPnRUPl-053,0,,999,deny,manual,29.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-FGR/back/regular.jpg,lb,,29.99
SB_PRO_BUD_426,,,,,,,,Classic T-Shirt,,Forest Green,,6XL,TC-psRmPnRUPl-054,0,,999,deny,manual,30.99,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC0-FGR/back/regular.jpg,lb,,30.99
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Black,,S,TC-psRmPnRUPl-055,0,,999,deny,manual,42.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-BLK/back/regular.jpg,lb,,42.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Black,,M,TC-psRmPnRUPl-056,0,,999,deny,manual,42.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-BLK/back/regular.jpg,lb,,42.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Black,,L,TC-psRmPnRUPl-057,0,,999,deny,manual,42.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-BLK/back/regular.jpg,lb,,42.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Black,,XL,TC-psRmPnRUPl-058,0,,999,deny,manual,42.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-BLK/back/regular.jpg,lb,,42.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Black,,2XL,TC-psRmPnRUPl-059,0,,999,deny,manual,46.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-BLK/back/regular.jpg,lb,,46.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Black,,3XL,TC-psRmPnRUPl-060,0,,999,deny,manual,46.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-BLK/back/regular.jpg,lb,,46.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Black,,4XL,TC-psRmPnRUPl-061,0,,999,deny,manual,46.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-BLK/back/regular.jpg,lb,,46.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Black,,5XL,TC-psRmPnRUPl-062,0,,999,deny,manual,48.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-BLK/back/regular.jpg,lb,,48.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Navy,,S,TC-psRmPnRUPl-063,0,,999,deny,manual,42.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-NAV/back/regular.jpg,lb,,42.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Navy,,M,TC-psRmPnRUPl-064,0,,999,deny,manual,42.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-NAV/back/regular.jpg,lb,,42.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Navy,,L,TC-psRmPnRUPl-065,0,,999,deny,manual,42.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-NAV/back/regular.jpg,lb,,42.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Navy,,XL,TC-psRmPnRUPl-066,0,,999,deny,manual,42.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-NAV/back/regular.jpg,lb,,42.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Navy,,2XL,TC-psRmPnRUPl-067,0,,999,deny,manual,46.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-NAV/back/regular.jpg,lb,,46.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Navy,,3XL,TC-psRmPnRUPl-068,0,,999,deny,manual,46.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-NAV/back/regular.jpg,lb,,46.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Navy,,4XL,TC-psRmPnRUPl-069,0,,999,deny,manual,46.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-NAV/back/regular.jpg,lb,,46.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Navy,,5XL,TC-psRmPnRUPl-070,0,,999,deny,manual,48.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-NAV/back/regular.jpg,lb,,48.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Charcoal Grey,,S,TC-psRmPnRUPl-071,0,,999,deny,manual,42.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-GRY/back/regular.jpg,lb,,42.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Charcoal Grey,,M,TC-psRmPnRUPl-072,0,,999,deny,manual,42.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-GRY/back/regular.jpg,lb,,42.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Charcoal Grey,,L,TC-psRmPnRUPl-073,0,,999,deny,manual,42.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-GRY/back/regular.jpg,lb,,42.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Charcoal Grey,,XL,TC-psRmPnRUPl-074,0,,999,deny,manual,42.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-GRY/back/regular.jpg,lb,,42.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Charcoal Grey,,2XL,TC-psRmPnRUPl-075,0,,999,deny,manual,46.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-GRY/back/regular.jpg,lb,,46.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Charcoal Grey,,3XL,TC-psRmPnRUPl-076,0,,999,deny,manual,46.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-GRY/back/regular.jpg,lb,,46.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Charcoal Grey,,4XL,TC-psRmPnRUPl-077,0,,999,deny,manual,46.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-GRY/back/regular.jpg,lb,,46.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Charcoal Grey,,5XL,TC-psRmPnRUPl-078,0,,999,deny,manual,48.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-GRY/back/regular.jpg,lb,,48.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Sports Grey,,S,TC-psRmPnRUPl-079,0,,999,deny,manual,42.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-ATH/back/regular.jpg,lb,,42.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Sports Grey,,M,TC-psRmPnRUPl-080,0,,999,deny,manual,42.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-ATH/back/regular.jpg,lb,,42.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Sports Grey,,L,TC-psRmPnRUPl-081,0,,999,deny,manual,42.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-ATH/back/regular.jpg,lb,,42.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Sports Grey,,XL,TC-psRmPnRUPl-082,0,,999,deny,manual,42.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-ATH/back/regular.jpg,lb,,42.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Sports Grey,,2XL,TC-psRmPnRUPl-083,0,,999,deny,manual,46.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-ATH/back/regular.jpg,lb,,46.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Sports Grey,,3XL,TC-psRmPnRUPl-084,0,,999,deny,manual,46.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-ATH/back/regular.jpg,lb,,46.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Sports Grey,,4XL,TC-psRmPnRUPl-085,0,,999,deny,manual,46.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-ATH/back/regular.jpg,lb,,46.95
SB_PRO_BUD_426,,,,,,,,Hooded Sweatshirt,,Sports Grey,,5XL,TC-psRmPnRUPl-086,0,,999,deny,manual,48.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC4-ATH/back/regular.jpg,lb,,48.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Black,,S,TC-psRmPnRUPl-087,0,,999,deny,manual,35.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-BLK/back/regular.jpg,lb,,35.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Black,,M,TC-psRmPnRUPl-088,0,,999,deny,manual,35.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-BLK/back/regular.jpg,lb,,35.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Black,,L,TC-psRmPnRUPl-089,0,,999,deny,manual,35.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-BLK/back/regular.jpg,lb,,35.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Black,,XL,TC-psRmPnRUPl-090,0,,999,deny,manual,35.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-BLK/back/regular.jpg,lb,,35.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Black,,2XL,TC-psRmPnRUPl-091,0,,999,deny,manual,37.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-BLK/back/regular.jpg,lb,,37.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Black,,3XL,TC-psRmPnRUPl-092,0,,999,deny,manual,38.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-BLK/back/regular.jpg,lb,,38.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Black,,4XL,TC-psRmPnRUPl-093,0,,999,deny,manual,39.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-BLK/back/regular.jpg,lb,,39.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Black,,5XL,TC-psRmPnRUPl-094,0,,999,deny,manual,40.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-BLK/back/regular.jpg,lb,,40.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Charcoal Grey,,S,TC-psRmPnRUPl-095,0,,999,deny,manual,35.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-GRY/back/regular.jpg,lb,,35.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Charcoal Grey,,M,TC-psRmPnRUPl-096,0,,999,deny,manual,35.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-GRY/back/regular.jpg,lb,,35.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Charcoal Grey,,L,TC-psRmPnRUPl-097,0,,999,deny,manual,35.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-GRY/back/regular.jpg,lb,,35.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Charcoal Grey,,XL,TC-psRmPnRUPl-098,0,,999,deny,manual,35.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-GRY/back/regular.jpg,lb,,35.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Charcoal Grey,,2XL,TC-psRmPnRUPl-099,0,,999,deny,manual,37.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-GRY/back/regular.jpg,lb,,37.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Charcoal Grey,,3XL,TC-psRmPnRUPl-100,0,,999,deny,manual,38.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-GRY/back/regular.jpg,lb,,38.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Charcoal Grey,,4XL,TC-psRmPnRUPl-101,0,,999,deny,manual,39.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-GRY/back/regular.jpg,lb,,39.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Charcoal Grey,,5XL,TC-psRmPnRUPl-102,0,,999,deny,manual,40.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-GRY/back/regular.jpg,lb,,40.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Navy,,S,TC-psRmPnRUPl-103,0,,999,deny,manual,35.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-NAV/back/regular.jpg,lb,,35.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Navy,,M,TC-psRmPnRUPl-104,0,,999,deny,manual,35.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-NAV/back/regular.jpg,lb,,35.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Navy,,L,TC-psRmPnRUPl-105,0,,999,deny,manual,35.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-NAV/back/regular.jpg,lb,,35.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Navy,,XL,TC-psRmPnRUPl-106,0,,999,deny,manual,35.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-NAV/back/regular.jpg,lb,,35.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Navy,,2XL,TC-psRmPnRUPl-107,0,,999,deny,manual,37.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-NAV/back/regular.jpg,lb,,37.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Navy,,3XL,TC-psRmPnRUPl-108,0,,999,deny,manual,38.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-NAV/back/regular.jpg,lb,,38.95
SB_PRO_BUD_426,,,,,,,,Crewneck Sweatshirt,,Navy,,4XL,TC-psRmPnRUPl-109,0,,999,deny,manual,39.95,,TRUE,,,,,,FALSE,,Adult,Unisex,,HMS Rothesay (F107) - T-Shirt,,,,new,FALSE,,,,,,https://cdn.32pt.com/public/sl-prod-od-0/images/retail-products/898EAE7FB7E5F2/898EAE7FB7E5F2-13DE4B28691C-GS0-TC12-NAV/back/regular.jpg,lb,,39.95
