Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Kiwi,,3XL,PH-AP-UnisexT-shirt-Kiwi-3XL-406792,0.62,,0,deny,manual,23.79,38.79,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051471df096df5e6.png,94,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514703912cd35a2.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051469bc3d5b6e2e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051469368c82c26e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470dc23093354.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514709865dc2674.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Kiwi,,4XL,PH-AP-UnisexT-shirt-Kiwi-4XL-158042,1,,0,deny,manual,24.79,39.79,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051471cbe1dee5bd.png,95,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514703912cd35a2.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051469bc3d5b6e2e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051469368c82c26e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470dc23093354.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514709865dc2674.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Kiwi,,5XL,PH-AP-UnisexT-shirt-Kiwi-5XL-023185,1,,0,deny,manual,25.79,40.79,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051472f9640a1bb0.png,96,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514703912cd35a2.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051469bc3d5b6e2e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051469368c82c26e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470dc23093354.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514709865dc2674.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Turf Green,,S,PH-AP-UnisexT-shirt-TurfGreen-S-900263,0.25,,0,deny,manual,19.99,34.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147247ff202ae2.png,97,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514693996faabb1.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470deb4339586.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470f81e916d3e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514702bc6fa3222.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a03722a8cb.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Turf Green,,M,PH-AP-UnisexT-shirt-TurfGreen-M-408782,0.31,,0,deny,manual,19.99,34.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147268382fd386.png,98,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514693996faabb1.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470deb4339586.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470f81e916d3e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514702bc6fa3222.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a03722a8cb.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Turf Green,,L,PH-AP-UnisexT-shirt-TurfGreen-L-060697,0.38,,0,deny,manual,19.99,34.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051472f49204c537.png,99,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514693996faabb1.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470deb4339586.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470f81e916d3e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514702bc6fa3222.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a03722a8cb.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Turf Green,,XL,PH-AP-UnisexT-shirt-TurfGreen-XL-492435,0.44,,0,deny,manual,19.99,34.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051472a0484855c8.png,100,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514693996faabb1.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470deb4339586.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470f81e916d3e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514702bc6fa3222.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a03722a8cb.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Turf Green,,2XL,PH-AP-UnisexT-shirt-TurfGreen-2XL-932220,0.55,,0,deny,manual,22.79,37.79,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514723a224b65a5.png,101,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514693996faabb1.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470deb4339586.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470f81e916d3e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514702bc6fa3222.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a03722a8cb.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Turf Green,,3XL,PH-AP-UnisexT-shirt-TurfGreen-3XL-552778,0.61,,0,deny,manual,23.79,38.79,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051472b7f2e850b8.png,102,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514693996faabb1.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470deb4339586.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470f81e916d3e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514702bc6fa3222.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a03722a8cb.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Forest Green,,S,PH-AP-UnisexT-shirt-ForestGreen-S-357562,0.31,,0,deny,manual,19.99,34.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051472f4b6856fdb.png,103,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514709b6d229db4.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514702e581bd386.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470c0642e82d0.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a21c4fedef.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147099478bd422.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Forest Green,,M,PH-AP-UnisexT-shirt-ForestGreen-M-251790,0.31,,0,deny,manual,19.99,34.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051472b7b07b49b5.png,104,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514709b6d229db4.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514702e581bd386.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470c0642e82d0.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a21c4fedef.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147099478bd422.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Forest Green,,L,PH-AP-UnisexT-shirt-ForestGreen-L-610336,0.38,,0,deny,manual,19.99,34.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051472f9d9e22266.png,105,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514709b6d229db4.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514702e581bd386.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470c0642e82d0.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a21c4fedef.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147099478bd422.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Forest Green,,XL,PH-AP-UnisexT-shirt-ForestGreen-XL-054666,0.44,,0,deny,manual,19.99,34.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514728e379fec39.png,106,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514709b6d229db4.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514702e581bd386.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470c0642e82d0.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a21c4fedef.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147099478bd422.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Forest Green,,2XL,PH-AP-UnisexT-shirt-ForestGreen-2XL-395518,0.58,,0,deny,manual,22.79,37.79,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514724dc60f89f1.png,107,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514709b6d229db4.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514702e581bd386.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470c0642e82d0.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a21c4fedef.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147099478bd422.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Forest Green,,3XL,PH-AP-UnisexT-shirt-ForestGreen-3XL-558246,0.66,,0,deny,manual,23.79,38.79,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147268341fcbad.png,108,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514709b6d229db4.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514702e581bd386.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470c0642e82d0.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a21c4fedef.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147099478bd422.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Forest Green,,4XL,PH-AP-UnisexT-shirt-ForestGreen-4XL-732963,1,,0,deny,manual,24.79,39.79,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051472a5baf936d7.png,109,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514709b6d229db4.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514702e581bd386.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470c0642e82d0.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a21c4fedef.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147099478bd422.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Forest Green,,5XL,PH-AP-UnisexT-shirt-ForestGreen-5XL-775989,1,,0,deny,manual,25.79,40.79,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051473ad0d686ae9.png,110,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514709b6d229db4.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514702e581bd386.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470c0642e82d0.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a21c4fedef.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147099478bd422.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Daisy,,S,PH-AP-UnisexT-shirt-Daisy-S-534700,0.31,,0,deny,manual,19.99,34.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147235f364089b.png,111,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470141975f69f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470eda0ed1f70.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a39ce64369.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514706c9802482a.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147086024f6915.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Daisy,,M,PH-AP-UnisexT-shirt-Daisy-M-902009,0.31,,0,deny,manual,19.99,34.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051472f7eead7fe4.png,112,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470141975f69f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470eda0ed1f70.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a39ce64369.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514706c9802482a.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147086024f6915.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Daisy,,L,PH-AP-UnisexT-shirt-Daisy-L-892835,0.38,,0,deny,manual,19.99,34.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051473e8f0193f14.png,113,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470141975f69f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470eda0ed1f70.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a39ce64369.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514706c9802482a.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147086024f6915.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Daisy,,XL,PH-AP-UnisexT-shirt-Daisy-XL-975607,0.44,,0,deny,manual,19.99,34.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514739c03c27db2.png,114,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470141975f69f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470eda0ed1f70.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a39ce64369.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514706c9802482a.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147086024f6915.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Daisy,,2XL,PH-AP-UnisexT-shirt-Daisy-2XL-722215,0.58,,0,deny,manual,22.79,37.79,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514735eb62fb4ec.png,115,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470141975f69f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470eda0ed1f70.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a39ce64369.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514706c9802482a.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147086024f6915.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Daisy,,3XL,PH-AP-UnisexT-shirt-Daisy-3XL-958424,0.64,,0,deny,manual,23.79,38.79,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514736fc7d7f498.png,116,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470141975f69f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470eda0ed1f70.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a39ce64369.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514706c9802482a.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147086024f6915.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Daisy,,4XL,PH-AP-UnisexT-shirt-Daisy-4XL-755382,1,,0,deny,manual,24.79,39.79,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051473b6986c2a92.png,117,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470141975f69f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470eda0ed1f70.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a39ce64369.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514706c9802482a.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147086024f6915.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Daisy,,5XL,PH-AP-UnisexT-shirt-Daisy-5XL-446026,1,,0,deny,manual,25.79,40.79,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051473ad89f13036.png,118,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470141975f69f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470eda0ed1f70.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470a39ce64369.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514706c9802482a.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147086024f6915.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Orange,,S,PH-AP-UnisexT-shirt-Orange-S-957004,0.31,,0,deny,manual,19.99,34.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147349c6627d8e.png,119,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/163705147074017bfcbb.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051471e8e877dc6b.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470c3c577c840.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470878abf7ba9.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470b97140cf27.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Orange,,M,PH-AP-UnisexT-shirt-Orange-M-076117,0.31,,0,deny,manual,19.99,34.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051473a0f22c6792.png,120,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/163705147074017bfcbb.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051471e8e877dc6b.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470c3c577c840.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470878abf7ba9.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470b97140cf27.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Orange,,L,PH-AP-UnisexT-shirt-Orange-L-200765,0.38,,0,deny,manual,19.99,34.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514731125e9770d.png,121,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/163705147074017bfcbb.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051471e8e877dc6b.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470c3c577c840.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470878abf7ba9.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470b97140cf27.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Orange,,XL,PH-AP-UnisexT-shirt-Orange-XL-406109,0.44,,0,deny,manual,19.99,34.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514736d4dd99b0b.png,122,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/163705147074017bfcbb.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051471e8e877dc6b.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470c3c577c840.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470878abf7ba9.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470b97140cf27.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Orange,,2XL,PH-AP-UnisexT-shirt-Orange-2XL-988186,0.56,,0,deny,manual,22.79,37.79,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051473392044b48d.png,123,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/163705147074017bfcbb.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051471e8e877dc6b.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470c3c577c840.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470878abf7ba9.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470b97140cf27.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Orange,,3XL,PH-AP-UnisexT-shirt-Orange-3XL-550057,0.66,,0,deny,manual,23.79,38.79,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051474c50b12fb21.png,124,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/163705147074017bfcbb.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051471e8e877dc6b.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470c3c577c840.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470878abf7ba9.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470b97140cf27.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Orange,,4XL,PH-AP-UnisexT-shirt-Orange-4XL-173321,1,,0,deny,manual,24.79,39.79,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514741a3c5b2e1d.png,125,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/163705147074017bfcbb.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051471e8e877dc6b.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470c3c577c840.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470878abf7ba9.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470b97140cf27.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Orange,,5XL,PH-AP-UnisexT-shirt-Orange-5XL-023909,1,,0,deny,manual,25.79,40.79,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051474c3581e5c54.png,126,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/163705147074017bfcbb.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051471e8e877dc6b.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470c3c577c840.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470878abf7ba9.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051470b97140cf27.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Light Pink,,S,PH-AP-UnisexT-shirt-LightPink-S-948842,0.25,,0,deny,manual,19.99,34.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147372e7b7a933.png,127,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051471c45ec401aa.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051471ecea4f3916.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051471857ec2e48b.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147182aff6c397.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514712c7fdf0a0a.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Light Pink,,M,PH-AP-UnisexT-shirt-LightPink-M-953751,0.31,,0,deny,manual,19.99,34.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051474fcadc7523c.png,128,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051471c45ec401aa.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051471ecea4f3916.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051471857ec2e48b.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147182aff6c397.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514712c7fdf0a0a.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Unisex T-shirt,,Light Pink,,L,PH-AP-UnisexT-shirt-LightPink-L-753230,0.38,,0,deny,manual,19.99,34.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051474a263da0d48.png,129,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051471c45ec401aa.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051471ecea4f3916.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051471857ec2e48b.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147182aff6c397.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514712c7fdf0a0a.png",lb,,0,,
