Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files,Template,
,,riddell-roxburgh-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,King (91 x 102 inches / 231 x 259 cm),,Black,TSN00263-TZB000263K,1800,,,deny,manual,84.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190043f54d7291db.jpeg,kg,,0,,,,
1000000125882433',1000007963062136',rose-clan-badge-tartan-blanket,Rose Clan Badge Tartan Quilt,"<h1>Rose Clan Badge Tartan Quilt</h1>
<p>All of our Quilts are custom-made-to-order and handcrafted to the highest quality standards.</p>
<ul>
        <li>Each quilt features a premium polyester print for beautiful color vibrancy, even after washing.</li>
        <li>Constructed from an ultra-soft polyester fabric with a hypo-allergenic cotton filling.</li>
        <li>The diamond stitched pattern gives a luxurious feel that is cozy and breathable, perfect for all year round use.</li>
        <li>These quilts are great for a picnic at the park, snuggling while watching TV, relaxing on the sofa, or as a stylish bedspread.</li>
        <li>Machine washable with cold water gentle cycle and mild detergent.</li>
</ul>",Scottish Lovers,PREMIUM QUILTS,"quilt,quilts,home set,tartan,sc-10110740-premium-quilts-771,scotland,scottish,Rose,Clan Badge Tartan",TRUE,,,Style,Premium Quilt,Size,Lap Blanket (45 x 50 inches / 114 x 127 cm),Color,Black,TSN00267-TZB000267Q,1800,,,deny,manual,59.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/origin/16461900273e2cbd2da0.jpeg,1,Rose Clan Badge Tartan Quilt | Scottishlovers.com,,,,,,Rose Clan Badge Tartan Quilt | Scottishlovers.com,"Buy Rose Clan Badge Tartan Quilt and explore more of Apparel, Home Set in special custom design at Scottish Lovers for both Men & Women. Shipping worldwide",,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/16461900273e2cbd2da0.jpeg,kg,,0,TRUE,TRUE,,
1000000125882433',1000007963062137',rose-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Throw Blanket (55 x 60 inches / 140 x 152 cm),,Black,TSN00267-TZB000267K,1800,,,deny,manual,63.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/1646190026dd0dfedb84.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/16461900273e2cbd2da0.jpeg,kg,,0,,,,
,,rose-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Crib (45 x 50 inches / 114 x 127 cm),,Black,TSN00267-TZB000267K,1800,,,deny,manual,59.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/16461900273e2cbd2da0.jpeg,kg,,0,,,,
,,rose-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Twin (75 x 85 inches / 190 x 216 cm),,Black,TSN00267-TZB000267K,1800,,,deny,manual,69.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/16461900273e2cbd2da0.jpeg,kg,,0,,,,
,,rose-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Queen (80 x 90 inches / 203 x 228 cm),,Black,TSN00267-TZB000267K,1800,,,deny,manual,74.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/16461900273e2cbd2da0.jpeg,kg,,0,,,,
,,rose-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,King (91 x 102 inches / 231 x 259 cm),,Black,TSN00267-TZB000267K,1800,,,deny,manual,84.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/16461900273e2cbd2da0.jpeg,kg,,0,,,,
1000000125882474',1000007963062356',mcknight-clan-badge-tartan-blanket,McKnight Clan Badge Tartan Quilt,"<h1>McKnight Clan Badge Tartan Quilt</h1>
<p>All of our Quilts are custom-made-to-order and handcrafted to the highest quality standards.</p>
<ul>
        <li>Each quilt features a premium polyester print for beautiful color vibrancy, even after washing.</li>
        <li>Constructed from an ultra-soft polyester fabric with a hypo-allergenic cotton filling.</li>
        <li>The diamond stitched pattern gives a luxurious feel that is cozy and breathable, perfect for all year round use.</li>
        <li>These quilts are great for a picnic at the park, snuggling while watching TV, relaxing on the sofa, or as a stylish bedspread.</li>
        <li>Machine washable with cold water gentle cycle and mild detergent.</li>
</ul>",Scottish Lovers,PREMIUM QUILTS,"quilt,quilts,home set,tartan,sc-10110740-premium-quilts-771,scotland,scottish,McKnight,Clan Badge Tartan",TRUE,,,Style,Premium Quilt,Size,Lap Blanket (45 x 50 inches / 114 x 127 cm),Color,Black,TSN329-TZB000329Q,1800,,,deny,manual,59.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/1646190038c480a99465.jpeg,1,McKnight Clan Badge Tartan Quilt | Scottishlovers.com,,,,,,McKnight Clan Badge Tartan Quilt | Scottishlovers.com,"Buy McKnight Clan Badge Tartan Quilt and explore more of Apparel, Home Set in special custom design at Scottish Lovers for both Men & Women. Shipping worldwide",,,,,,,,,,https://img.btdmp.com/10110/10110740/products/1646190038c480a99465.jpeg,kg,,0,TRUE,TRUE,,
1000000125882474',1000007963062357',mcknight-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Throw Blanket (55 x 60 inches / 140 x 152 cm),,Black,TSN329-TZB000329K,1800,,,deny,manual,63.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/16461900382bafbd81b5.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/1646190038c480a99465.jpeg,kg,,0,,,,
,,mcknight-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Crib (45 x 50 inches / 114 x 127 cm),,Black,TSN329-TZB000329K,1800,,,deny,manual,59.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/1646190038c480a99465.jpeg,kg,,0,,,,
,,mcknight-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Twin (75 x 85 inches / 190 x 216 cm),,Black,TSN329-TZB000329K,1800,,,deny,manual,69.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/1646190038c480a99465.jpeg,kg,,0,,,,
,,mcknight-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Queen (80 x 90 inches / 203 x 228 cm),,Black,TSN329-TZB000329K,1800,,,deny,manual,74.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/1646190038c480a99465.jpeg,kg,,0,,,,
,,mcknight-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,King (91 x 102 inches / 231 x 259 cm),,Black,TSN329-TZB000329K,1800,,,deny,manual,84.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/1646190038c480a99465.jpeg,kg,,0,,,,
1000000125882489',1000007963062466',anderson-clan-badge-tartan-blanket,Anderson Clan Badge Tartan Quilt,"<h1>Anderson Clan Badge Tartan Quilt</h1>
<p>All of our Quilts are custom-made-to-order and handcrafted to the highest quality standards.</p>
<ul>
        <li>Each quilt features a premium polyester print for beautiful color vibrancy, even after washing.</li>
        <li>Constructed from an ultra-soft polyester fabric with a hypo-allergenic cotton filling.</li>
        <li>The diamond stitched pattern gives a luxurious feel that is cozy and breathable, perfect for all year round use.</li>
        <li>These quilts are great for a picnic at the park, snuggling while watching TV, relaxing on the sofa, or as a stylish bedspread.</li>
        <li>Machine washable with cold water gentle cycle and mild detergent.</li>
</ul>",Scottish Lovers,PREMIUM QUILTS,"quilt,quilts,home set,tartan,sc-10110740-premium-quilts-771,scotland,scottish,Anderson,Clan Badge Tartan",TRUE,,,Style,Premium Quilt,Size,Lap Blanket (45 x 50 inches / 114 x 127 cm),Color,Black,TSN008-TZB000008Q,1800,,,deny,manual,59.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/origin/164619004342d82831d6.jpeg,1,Anderson Clan Badge Tartan Quilt | Scottishlovers.com,,,,,,Anderson Clan Badge Tartan Quilt | Scottishlovers.com,"Buy Anderson Clan Badge Tartan Quilt and explore more of Apparel, Home Set in special custom design at Scottish Lovers for both Men & Women. Shipping worldwide",,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619004342d82831d6.jpeg,kg,,0,TRUE,TRUE,,
1000000125882489',1000007963062467',anderson-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Throw Blanket (55 x 60 inches / 140 x 152 cm),,Black,TSN008-TZB000008K,1800,,,deny,manual,63.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/16461900436440db0a47.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619004342d82831d6.jpeg,kg,,0,,,,
,,anderson-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Crib (45 x 50 inches / 114 x 127 cm),,Black,TSN008-TZB000008K,1800,,,deny,manual,59.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619004342d82831d6.jpeg,kg,,0,,,,
,,anderson-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Twin (75 x 85 inches / 190 x 216 cm),,Black,TSN008-TZB000008K,1800,,,deny,manual,69.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619004342d82831d6.jpeg,kg,,0,,,,
,,anderson-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Queen (80 x 90 inches / 203 x 228 cm),,Black,TSN008-TZB000008K,1800,,,deny,manual,74.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619004342d82831d6.jpeg,kg,,0,,,,
,,anderson-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,King (91 x 102 inches / 231 x 259 cm),,Black,TSN008-TZB000008K,1800,,,deny,manual,84.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/164619004342d82831d6.jpeg,kg,,0,,,,
1000000125882497',1000007963062182',crawford-clan-badge-tartan-blanket,Crawford Clan Badge Tartan Quilt,"<h1>Crawford Clan Badge Tartan Quilt</h1>
<p>All of our Quilts are custom-made-to-order and handcrafted to the highest quality standards.</p>
<ul>
        <li>Each quilt features a premium polyester print for beautiful color vibrancy, even after washing.</li>
        <li>Constructed from an ultra-soft polyester fabric with a hypo-allergenic cotton filling.</li>
        <li>The diamond stitched pattern gives a luxurious feel that is cozy and breathable, perfect for all year round use.</li>
        <li>These quilts are great for a picnic at the park, snuggling while watching TV, relaxing on the sofa, or as a stylish bedspread.</li>
        <li>Machine washable with cold water gentle cycle and mild detergent.</li>
</ul>",Scottish Lovers,PREMIUM QUILTS,"quilt,quilts,home set,tartan,sc-10110740-premium-quilts-771,scotland,scottish,Crawford,Clan Badge Tartan",TRUE,,,Style,Premium Quilt,Size,Lap Blanket (45 x 50 inches / 114 x 127 cm),Color,Black,TSN0063-TZB000063Q,1800,,,deny,manual,59.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/1646190029b36fd84c1d.jpeg,1,Crawford Clan Badge Tartan Quilt | Scottishlovers.com,,,,,,Crawford Clan Badge Tartan Quilt | Scottishlovers.com,"Buy Crawford Clan Badge Tartan Quilt and explore more of Apparel, Home Set in special custom design at Scottish Lovers for both Men & Women. Shipping worldwide",,,,,,,,,,https://img.btdmp.com/10110/10110740/products/1646190029b36fd84c1d.jpeg,kg,,0,TRUE,TRUE,,
1000000125882497',1000007963062183',crawford-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Throw Blanket (55 x 60 inches / 140 x 152 cm),,Black,TSN0063-TZB000063K,1800,,,deny,manual,63.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/1646190029366b07d390.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/1646190029b36fd84c1d.jpeg,kg,,0,,,,
,,crawford-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Crib (45 x 50 inches / 114 x 127 cm),,Black,TSN0063-TZB000063K,1800,,,deny,manual,59.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/1646190029b36fd84c1d.jpeg,kg,,0,,,,
,,crawford-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Twin (75 x 85 inches / 190 x 216 cm),,Black,TSN0063-TZB000063K,1800,,,deny,manual,69.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/1646190029b36fd84c1d.jpeg,kg,,0,,,,
,,crawford-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Queen (80 x 90 inches / 203 x 228 cm),,Black,TSN0063-TZB000063K,1800,,,deny,manual,74.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/1646190029b36fd84c1d.jpeg,kg,,0,,,,
,,crawford-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,King (91 x 102 inches / 231 x 259 cm),,Black,TSN0063-TZB000063K,1800,,,deny,manual,84.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/1646190029b36fd84c1d.jpeg,kg,,0,,,,
1000000125882504',1000007963062216',crosbie-clan-badge-tartan-blanket,Crosbie Clan Badge Tartan Quilt,"<h1>Crosbie Clan Badge Tartan Quilt</h1>
<p>All of our Quilts are custom-made-to-order and handcrafted to the highest quality standards.</p>
<ul>
        <li>Each quilt features a premium polyester print for beautiful color vibrancy, even after washing.</li>
        <li>Constructed from an ultra-soft polyester fabric with a hypo-allergenic cotton filling.</li>
        <li>The diamond stitched pattern gives a luxurious feel that is cozy and breathable, perfect for all year round use.</li>
        <li>These quilts are great for a picnic at the park, snuggling while watching TV, relaxing on the sofa, or as a stylish bedspread.</li>
        <li>Machine washable with cold water gentle cycle and mild detergent.</li>
</ul>",Scottish Lovers,PREMIUM QUILTS,"quilt,quilts,home set,tartan,sc-10110740-premium-quilts-771,scotland,scottish,Crosbie,Clan Badge Tartan",TRUE,,,Style,Premium Quilt,Size,Lap Blanket (45 x 50 inches / 114 x 127 cm),Color,Black,TSN0065-TZB000065Q,1800,,,deny,manual,59.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/16461900311ee20d6dfb.jpeg,1,Crosbie Clan Badge Tartan Quilt | Scottishlovers.com,,,,,,Crosbie Clan Badge Tartan Quilt | Scottishlovers.com,"Buy Crosbie Clan Badge Tartan Quilt and explore more of Apparel, Home Set in special custom design at Scottish Lovers for both Men & Women. Shipping worldwide",,,,,,,,,,https://img.btdmp.com/10110/10110740/products/16461900311ee20d6dfb.jpeg,kg,,0,TRUE,TRUE,,
1000000125882504',1000007963062217',crosbie-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Throw Blanket (55 x 60 inches / 140 x 152 cm),,Black,TSN0065-TZB000065K,1800,,,deny,manual,63.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/164619003134acb12f7c.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/16461900311ee20d6dfb.jpeg,kg,,0,,,,
,,crosbie-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Crib (45 x 50 inches / 114 x 127 cm),,Black,TSN0065-TZB000065K,1800,,,deny,manual,59.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/16461900311ee20d6dfb.jpeg,kg,,0,,,,
,,crosbie-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Twin (75 x 85 inches / 190 x 216 cm),,Black,TSN0065-TZB000065K,1800,,,deny,manual,69.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/16461900311ee20d6dfb.jpeg,kg,,0,,,,
,,crosbie-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Queen (80 x 90 inches / 203 x 228 cm),,Black,TSN0065-TZB000065K,1800,,,deny,manual,74.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/16461900311ee20d6dfb.jpeg,kg,,0,,,,
,,crosbie-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,King (91 x 102 inches / 231 x 259 cm),,Black,TSN0065-TZB000065K,1800,,,deny,manual,84.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/16461900311ee20d6dfb.jpeg,kg,,0,,,,
1000000125882514',1000007963062444',gow-or-mcgouan-clan-badge-tartan-blanket,Gow (Or Mcgouan) Clan Badge Tartan Quilt,"<h1>Gow (Or Mcgouan) Clan Badge Tartan Quilt</h1>
<p>All of our Quilts are custom-made-to-order and handcrafted to the highest quality standards.</p>
<ul>
        <li>Each quilt features a premium polyester print for beautiful color vibrancy, even after washing.</li>
        <li>Constructed from an ultra-soft polyester fabric with a hypo-allergenic cotton filling.</li>
        <li>The diamond stitched pattern gives a luxurious feel that is cozy and breathable, perfect for all year round use.</li>
        <li>These quilts are great for a picnic at the park, snuggling while watching TV, relaxing on the sofa, or as a stylish bedspread.</li>
        <li>Machine washable with cold water gentle cycle and mild detergent.</li>
</ul>",Scottish Lovers,PREMIUM QUILTS,"quilt,quilts,home set,tartan,sc-10110740-premium-quilts-771,scotland,scottish,Gow (Or Mcgouan),Clan Badge Tartan",TRUE,,,Style,Premium Quilt,Size,Lap Blanket (45 x 50 inches / 114 x 127 cm),Color,Black,TSN00114-TZB000114Q,1800,,,deny,manual,59.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/origin/16461900423512a25313.jpeg,1,Gow (Or Mcgouan) Clan Badge Tartan Quilt | Scottishlovers.com,,,,,,Gow (Or Mcgouan) Clan Badge Tartan Quilt | Scottishlovers.com,"Buy Gow (Or Mcgouan) Clan Badge Tartan Quilt and explore more of Apparel, Home Set in special custom design at Scottish Lovers for both Men & Women. Shipping worldwide",,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/16461900423512a25313.jpeg,kg,,0,TRUE,TRUE,,
1000000125882514',1000007963062445',gow-or-mcgouan-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Throw Blanket (55 x 60 inches / 140 x 152 cm),,Black,TSN00114-TZB000114K,1800,,,deny,manual,63.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/1646190043f4bf0da61a.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/16461900423512a25313.jpeg,kg,,0,,,,
,,gow-or-mcgouan-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Crib (45 x 50 inches / 114 x 127 cm),,Black,TSN00114-TZB000114K,1800,,,deny,manual,59.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/16461900423512a25313.jpeg,kg,,0,,,,
,,gow-or-mcgouan-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Twin (75 x 85 inches / 190 x 216 cm),,Black,TSN00114-TZB000114K,1800,,,deny,manual,69.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/16461900423512a25313.jpeg,kg,,0,,,,
,,gow-or-mcgouan-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Queen (80 x 90 inches / 203 x 228 cm),,Black,TSN00114-TZB000114K,1800,,,deny,manual,74.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/16461900423512a25313.jpeg,kg,,0,,,,
,,gow-or-mcgouan-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,King (91 x 102 inches / 231 x 259 cm),,Black,TSN00114-TZB000114K,1800,,,deny,manual,84.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/16461900423512a25313.jpeg,kg,,0,,,,
1000000125882532',1000007963062426',abercrombie-clan-badge-tartan-blanket,Abercrombie Clan Badge Tartan Quilt,"<h1>Abercrombie Clan Badge Tartan Quilt</h1>
<p>All of our Quilts are custom-made-to-order and handcrafted to the highest quality standards.</p>
<ul>
        <li>Each quilt features a premium polyester print for beautiful color vibrancy, even after washing.</li>
        <li>Constructed from an ultra-soft polyester fabric with a hypo-allergenic cotton filling.</li>
        <li>The diamond stitched pattern gives a luxurious feel that is cozy and breathable, perfect for all year round use.</li>
        <li>These quilts are great for a picnic at the park, snuggling while watching TV, relaxing on the sofa, or as a stylish bedspread.</li>
        <li>Machine washable with cold water gentle cycle and mild detergent.</li>
</ul>",Scottish Lovers,PREMIUM QUILTS,"quilt,quilts,home set,tartan,sc-10110740-premium-quilts-771,scotland,scottish,Abercrombie,Clan Badge Tartan",TRUE,,,Style,Premium Quilt,Size,Lap Blanket (45 x 50 inches / 114 x 127 cm),Color,Black,TSN001-TZB000001Q,1800,,,deny,manual,59.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/origin/1646190041598c107483.jpeg,1,Abercrombie Clan Badge Tartan Quilt | Scottishlovers.com,,,,,,Abercrombie Clan Badge Tartan Quilt | Scottishlovers.com,"Buy Abercrombie Clan Badge Tartan Quilt and explore more of Apparel, Home Set in special custom design at Scottish Lovers for both Men & Women. Shipping worldwide",,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190041598c107483.jpeg,kg,,0,TRUE,TRUE,,
1000000125882532',1000007963062427',abercrombie-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Throw Blanket (55 x 60 inches / 140 x 152 cm),,Black,TSN001-TZB000001K,1800,,,deny,manual,63.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/16461900415b2e1b4086.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190041598c107483.jpeg,kg,,0,,,,
,,abercrombie-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Crib (45 x 50 inches / 114 x 127 cm),,Black,TSN001-TZB000001K,1800,,,deny,manual,59.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190041598c107483.jpeg,kg,,0,,,,
,,abercrombie-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Twin (75 x 85 inches / 190 x 216 cm),,Black,TSN001-TZB000001K,1800,,,deny,manual,69.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190041598c107483.jpeg,kg,,0,,,,
,,abercrombie-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Queen (80 x 90 inches / 203 x 228 cm),,Black,TSN001-TZB000001K,1800,,,deny,manual,74.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190041598c107483.jpeg,kg,,0,,,,
,,abercrombie-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,King (91 x 102 inches / 231 x 259 cm),,Black,TSN001-TZB000001K,1800,,,deny,manual,84.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190041598c107483.jpeg,kg,,0,,,,
1000000125882549',1000007963061603',wallace-clan-badge-tartan-blanket,Wallace Clan Badge Tartan Quilt,"<h1>Wallace Clan Badge Tartan Quilt</h1>
<p>All of our Quilts are custom-made-to-order and handcrafted to the highest quality standards.</p>
<ul>
        <li>Each quilt features a premium polyester print for beautiful color vibrancy, even after washing.</li>
        <li>Constructed from an ultra-soft polyester fabric with a hypo-allergenic cotton filling.</li>
        <li>The diamond stitched pattern gives a luxurious feel that is cozy and breathable, perfect for all year round use.</li>
        <li>These quilts are great for a picnic at the park, snuggling while watching TV, relaxing on the sofa, or as a stylish bedspread.</li>
        <li>Machine washable with cold water gentle cycle and mild detergent.</li>
</ul>",Scottish Lovers,PREMIUM QUILTS,"quilt,quilts,home set,tartan,sc-10110740-premium-quilts-771,scotland,scottish,Wallace,Clan Badge Tartan",TRUE,,,Style,Premium Quilt,Size,Lap Blanket (45 x 50 inches / 114 x 127 cm),Color,Black,TSN00302-TZB000302Q,1800,,,deny,manual,59.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/origin/1646190016b22a5ce79b.jpeg,1,Wallace Clan Badge Tartan Quilt | Scottishlovers.com,,,,,,Wallace Clan Badge Tartan Quilt | Scottishlovers.com,"Buy Wallace Clan Badge Tartan Quilt and explore more of Apparel, Home Set in special custom design at Scottish Lovers for both Men & Women. Shipping worldwide",,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190016b22a5ce79b.jpeg,kg,,0,TRUE,TRUE,,
1000000125882549',1000007963061604',wallace-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Throw Blanket (55 x 60 inches / 140 x 152 cm),,Black,TSN00302-TZB000302K,1800,,,deny,manual,63.99,0,TRUE,TRUE,,https://img.btdmp.com/10110/10110740/products/16461900166e853c052d.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190016b22a5ce79b.jpeg,kg,,0,,,,
,,wallace-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Crib (45 x 50 inches / 114 x 127 cm),,Black,TSN00302-TZB000302K,1800,,,deny,manual,59.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190016b22a5ce79b.jpeg,kg,,0,,,,
,,wallace-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Twin (75 x 85 inches / 190 x 216 cm),,Black,TSN00302-TZB000302K,1800,,,deny,manual,69.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190016b22a5ce79b.jpeg,kg,,0,,,,
,,wallace-clan-badge-tartan-blanket,,,,,,,,,,Premium Quilt,,Queen (80 x 90 inches / 203 x 228 cm),,Black,TSN00302-TZB000302K,1800,,,deny,manual,74.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10110/10110740/products/origin/1646190016b22a5ce79b.jpeg,kg,,0,,,,
